RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,ChurnProbability,ChurnPrediction,RiskLevel
8500,107226,Miller,811,France,Male,38,0,"36048,4652508415",4,1,0,"117928,9147535068",0,"0,3220206561",0,Medium Risk
8501,105108,Williams,611,France,Female,53,3,"33296,3344316209",3,1,1,"75468,2435353549",1,"0,7614901199",1,High Risk
8502,102224,Williams,631,France,Female,41,8,"323486,0405219821",4,1,0,"162581,9405104949",0,"0,3732989625",0,Medium Risk
8503,102110,Garcia,526,France,Female,61,7,"13103,8752022083",3,1,0,"57385,9425110869",1,"0,9773257313",1,High Risk
8504,100957,Miller,610,Spain,Male,39,5,"89785,4240125253",3,1,1,"92985,6743620604",0,"0,2430365507",0,Low Risk
8505,107146,Williams,659,Germany,Female,53,2,"85333,1099167365",1,1,0,"146018,3001492359",1,"0,9531757830",1,High Risk
8506,100560,Brown,515,France,Male,42,2,"27015,3893088656",1,0,1,"117523,2383335507",0,"0,3722149451",0,Medium Risk
8507,109522,Smith,595,Spain,Female,40,6,"38137,7171425810",3,0,1,"36169,3381696802",0,"0,2810318634",0,Low Risk
8508,107413,Johnson,672,Spain,Male,57,4,"33769,6594196846",1,0,0,"104925,6363712267",1,"0,9717557700",1,High Risk
8509,101312,Davis,498,France,Female,40,2,"187124,1200493373",1,1,1,"152307,7872574252",0,"0,3854609337",0,Medium Risk
8510,101821,Johnson,696,France,Female,41,0,"49356,3961149877",2,1,1,"24842,1772201997",0,"0,3165076950",0,Medium Risk
8511,105646,Brown,752,France,Female,28,10,"44425,9913139022",2,1,1,"172043,5345452540",0,"0,0431189594",0,Low Risk
8512,104945,Davis,707,Spain,Female,39,8,"101258,3583022695",2,1,1,"107900,9367737663",0,"0,3385872927",0,Medium Risk
8513,105374,Smith,600,France,Male,18,10,"68420,0758439399",4,0,0,"111113,6956706656",0,"0,0061721315",0,Low Risk
8514,102651,Smith,767,Spain,Female,32,4,"55507,9423784035",1,1,0,"117846,3396906811",0,"0,3254991407",0,Medium Risk
8515,109933,Brown,788,Germany,Female,43,10,"123587,8020736073",4,0,0,"57471,5011033037",1,"0,5578660157",1,Medium Risk
8516,104701,Jones,681,Germany,Female,36,6,"53208,2104589870",3,1,0,"83321,2759619271",0,"0,4092326206",0,Medium Risk
8517,102877,Jones,664,France,Female,35,9,"25123,2106171524",4,0,1,"137607,8350469200",1,"0,0885711857",0,Low Risk
8518,105582,Smith,588,France,Female,47,8,"135420,0629625681",1,0,1,"86002,0401998442",1,"0,6619597790",1,High Risk
8519,105390,Jones,609,France,Male,62,3,"7022,3021051587",2,1,1,"188286,3920675604",1,"0,9596832970",1,High Risk
8520,104083,Jones,757,France,Female,33,10,"803677,1397276173",4,1,0,"182346,0872230851",0,"0,1224463824",0,Low Risk
8521,100745,Jones,834,Germany,Female,51,4,"90790,3533553795",1,0,1,"44741,0287045776",0,"0,8274832730",1,High Risk
8522,108749,Smith,608,Spain,Female,38,2,"24373,1921295531",2,0,1,"48993,3709003071",0,"0,2560807018",0,Low Risk
8523,100941,Davis,632,Spain,Male,46,6,"22087,2735850420",3,0,1,"89021,9106073619",0,"0,4538179772",0,Medium Risk
8524,104023,Jones,585,France,Female,69,0,"31981,3905243657",3,1,1,"121453,0863595969",1,"0,9855174911",1,High Risk
8525,102296,Davis,606,France,Male,52,7,"211421,4463927029",3,1,0,"177836,7405849530",1,"0,8659936817",1,High Risk
8526,100939,Johnson,524,Spain,Female,57,2,"175266,4782072223",4,0,1,"35243,6326387580",1,"0,7922935806",1,High Risk
8527,101610,Garcia,692,Spain,Male,32,3,"15610,2071520453",3,0,1,"161438,0138166854",0,"0,0677617461",0,Low Risk
8528,106300,Smith,523,France,Male,37,9,"91639,2356166997",4,0,1,"34460,9174768454",0,"0,1112990691",0,Low Risk
8529,101725,Brown,595,Germany,Male,22,3,"241802,8891287107",4,1,0,"116216,5499711620",0,"0,0186876248",0,Low Risk
8530,109176,Jones,643,France,Male,29,10,"132100,9999987165",4,0,1,"120775,2936682420",0,"0,0203216789",0,Low Risk
8531,109779,Williams,518,France,Male,42,6,"88541,5899243747",4,1,1,"193211,5370343995",0,"0,2026050316",0,Low Risk
8532,109528,Smith,572,Germany,Male,28,6,"23399,0029318533",2,1,0,"153235,2012876928",0,"0,1125129048",0,Low Risk
8533,108853,Miller,537,Spain,Female,42,3,"287401,7205867576",2,1,1,"147868,9912420278",0,"0,3225199822",0,Medium Risk
8534,107187,Brown,759,France,Female,32,5,"222381,2211020228",4,1,1,"16295,3060558934",0,"0,0501758034",0,Low Risk
8535,100032,Garcia,792,Germany,Male,41,7,"38746,5476296485",2,0,0,"154062,2718546098",1,"0,6015018592",1,High Risk
8536,105985,Johnson,571,Germany,Male,49,9,"68852,7852264103",1,1,0,"139344,8450449778",0,"0,9131285267",1,High Risk
8537,103414,Davis,850,Germany,Female,47,3,"8538,4318241317",2,1,1,"139546,3381512252",0,"0,6676052870",1,High Risk
8538,101156,Davis,556,Germany,Male,45,0,"99819,3914570516",3,0,0,"21125,8531406274",1,"0,6426415953",1,High Risk
8539,103126,Miller,607,France,Female,58,6,"5591,3706943013",4,0,0,"85420,9541422873",1,"0,9406406909",1,High Risk
8540,108252,Brown,699,France,Male,18,1,"236463,8715071403",2,1,1,"33219,6085142050",0,"0,0046999251",0,Low Risk
8541,101543,Jones,708,Germany,Female,38,10,"212354,1296246150",2,0,0,"183416,4914981261",0,"0,5400365985",1,Medium Risk
8542,100271,Williams,618,Germany,Male,50,2,"33052,4206559828",4,1,0,"80701,8922038944",0,"0,8230753548",1,High Risk
8543,105295,Jones,759,France,Male,18,7,"135498,5115214508",4,1,0,"176670,9385813006",0,"0,0070092270",0,Low Risk
8544,104076,Brown,769,France,Female,64,1,"57867,1553853498",1,0,1,"71446,5434281259",1,"0,9784180110",1,High Risk
8545,105902,Smith,649,Spain,Female,34,1,"186666,5892038620",1,1,1,"138035,7778311355",0,"0,1772225405",0,Low Risk
8546,102709,Miller,634,Germany,Male,28,3,"6344,0248213279",4,1,1,"13362,4442842788",0,"0,0257218390",0,Low Risk
8547,109346,Williams,588,Germany,Female,50,5,"70462,7179109252",4,1,1,"143022,2911697073",0,"0,6530750885",1,High Risk
8548,105221,Davis,545,Germany,Male,27,9,"50648,1171537436",1,1,1,"142956,0933835760",0,"0,0516039744",0,Low Risk
8549,109937,Miller,569,France,Male,59,10,"30160,2731779799",1,1,1,"37550,4298746163",1,"0,9527769776",1,High Risk
8550,108529,Miller,704,France,Male,39,1,"23481,2150496931",2,1,0,"95886,2515655212",1,"0,5344413227",1,Medium Risk
8551,106722,Williams,650,France,Male,60,8,"112865,6829376685",2,1,0,"140306,1910235538",1,"0,9789115587",1,High Risk
8552,108201,Davis,625,Germany,Female,57,1,"22551,8636194509",3,1,0,"111596,2353697819",0,"0,9597509870",1,High Risk
8553,104144,Davis,592,Germany,Male,40,8,"100020,5410630487",3,1,0,"185933,4511374539",0,"0,5770088130",1,Medium Risk
8554,105606,Brown,595,France,Male,28,6,"49382,2052242943",1,0,0,"51308,7753193139",0,"0,1172527566",0,Low Risk
8555,106766,Garcia,645,France,Female,65,10,"27787,9902611265",4,0,1,"193411,9884180898",1,"0,9592529559",1,High Risk
8556,100730,Garcia,637,France,Female,18,2,"153115,8363772865",4,1,1,"104464,0443642079",0,"0,0026392243",0,Low Risk
8557,104890,Jones,649,Germany,Male,33,8,"45239,0122653587",2,0,1,"199945,5153157336",0,"0,1308593656",0,Low Risk
8558,101648,Brown,605,France,Male,52,8,"1506,0882422917",3,1,1,"91909,5326840139",1,"0,7363532613",1,High Risk
8559,104228,Williams,582,France,Male,18,5,"190478,4088630474",2,1,1,"175256,1956200091",0,"0,0047034879",0,Low Risk
8560,102130,Brown,650,Germany,Male,20,1,"37764,7290332121",4,1,1,"169119,7275485497",0,"0,0050516361",0,Low Risk
8561,104366,Williams,714,France,Female,36,6,"172772,7945716113",2,1,0,"113117,8231786946",1,"0,4005524963",0,Medium Risk
8562,101506,Miller,599,France,Male,43,3,"79039,3485053552",2,1,0,"155278,2631671527",0,"0,6332349378",1,High Risk
8563,102158,Jones,411,Spain,Female,18,3,"213137,9065430101",2,1,1,"151532,4975628243",0,"0,0051650084",0,Low Risk
8564,102916,Smith,513,Spain,Male,55,6,"54140,1390659684",1,1,1,"36586,2827870795",1,"0,9006056198",1,High Risk
8565,103229,Miller,757,France,Female,36,4,"18569,7840249789",3,1,1,"149958,4950122500",0,"0,1588779717",0,Low Risk
8566,109858,Davis,749,Germany,Female,49,0,"1817,1089115013",2,1,0,"148532,2999678294",1,"0,8904998492",1,High Risk
8567,106265,Smith,714,Germany,Male,27,2,"150747,1041013551",2,1,0,"92675,8992220648",0,"0,0959796191",0,Low Risk
8568,104136,Brown,701,Spain,Female,33,6,"151085,1092930190",2,1,0,"40543,2879175297",0,"0,2879596293",0,Low Risk
8569,102689,Williams,751,Germany,Female,43,8,"21768,4489327792",3,1,0,"96595,0402428736",0,"0,6774584768",1,High Risk
8570,107190,Smith,615,Germany,Female,41,8,"311130,7614561477",4,1,1,"152306,4600600714",0,"0,2246863787",0,Low Risk
8571,102810,Miller,663,Spain,Female,49,6,"297770,0109150244",1,1,0,"177311,9117330901",1,"0,8891463783",1,High Risk
8572,106152,Williams,572,France,Male,49,4,"45491,8041673928",1,1,1,"81095,8667215089",0,"0,7292595461",1,High Risk
8573,100012,Jones,632,Germany,Female,21,3,"15968,6522755113",2,0,0,"75282,0942310275",0,"0,0313018890",0,Low Risk
8574,105938,Miller,839,France,Male,41,8,"33393,4879556671",4,1,1,"48658,7015959887",0,"0,2013273906",0,Low Risk
8575,107999,Davis,567,Spain,Female,36,5,"264943,0592126725",4,1,0,"80685,0834004113",0,"0,2322403893",0,Low Risk
8576,107219,Brown,533,Spain,Male,44,9,"94016,5724443407",4,1,0,"56596,2965842796",0,"0,5446271618",1,Medium Risk
8577,105328,Williams,630,France,Male,34,1,"245786,3217390783",4,1,0,"75028,0371765911",0,"0,1580259959",0,Low Risk
8578,103621,Brown,610,France,Female,39,2,"2308,2373249002",2,1,0,"113425,7038813287",0,"0,5511417024",1,Medium Risk
8579,103683,Williams,676,France,Male,68,6,"470100,4311333846",1,1,1,"118581,1759328212",1,"0,9892527160",1,High Risk
8580,107872,Miller,729,France,Female,21,3,"98884,7368516367",3,0,1,"151298,1599037007",0,"0,0060875602",0,Low Risk
8581,105310,Garcia,612,France,Male,32,6,"20546,4020297111",2,0,0,"196792,0098793614",0,"0,2061301218",0,Low Risk
8582,100652,Garcia,850,Germany,Female,18,4,"70679,1046145255",3,1,1,"28454,4322187683",0,"0,0051522939",0,Low Risk
8583,105799,Williams,773,Germany,Female,30,0,"171533,4881751006",1,1,1,"55970,4240115683",0,"0,0930069253",0,Low Risk
8584,108812,Jones,573,Germany,Male,22,9,"15208,7531068206",2,0,0,"88803,7263977743",0,"0,0331392392",0,Low Risk
8585,103790,Brown,642,France,Male,68,2,"93800,5461007901",2,1,0,"193889,7723818657",1,"0,9948081281",1,High Risk
8586,101645,Davis,702,Germany,Female,34,8,"118272,9086788900",4,0,1,"64575,6651645782",0,"0,0942003394",0,Low Risk
8587,104512,Johnson,567,Spain,Female,32,3,"53242,8749586587",3,1,0,"176860,7569719643",0,"0,1725822993",0,Low Risk
8588,104759,Williams,443,France,Female,48,4,"78001,5336895819",3,1,0,"88071,5843946848",1,"0,7772049083",1,High Risk
8589,105874,Williams,842,France,Female,22,1,"181610,2294754621",3,1,0,"192210,4277546894",0,"0,0214195389",0,Low Risk
8590,103688,Garcia,539,France,Male,50,9,"303155,6782061976",4,1,1,"18418,2681392039",0,"0,5197362461",1,Medium Risk
8591,107689,Smith,735,France,Male,50,10,"80786,1326971780",4,0,0,"57168,7023729133",1,"0,7830342856",1,High Risk
8592,101379,Miller,720,Spain,Male,62,7,"121275,6154916579",4,1,1,"18929,6988548951",1,"0,9323276685",1,High Risk
8593,104243,Garcia,568,France,Male,47,0,"38979,7684511726",4,0,0,"153204,6281671043",0,"0,5975952209",1,Medium Risk
8594,109580,Brown,845,Spain,Female,18,10,"40655,2197206298",2,0,1,"134413,2859834910",0,"0,0050598020",0,Low Risk
8595,106507,Garcia,656,Spain,Female,56,3,"219287,5863299567",1,0,1,"55300,5159633221",0,"0,9001486128",1,High Risk
8596,107819,Johnson,663,France,Male,86,5,"10387,0234107340",1,0,1,"21960,5807649766",1,"0,9997001014",1,High Risk
8597,108593,Jones,496,France,Female,38,7,"23002,6893103564",1,1,0,"160847,0067977890",0,"0,5833712814",1,Medium Risk
8598,102653,Miller,438,Germany,Female,39,3,"31456,5649016428",3,1,0,"154763,3467890842",0,"0,5238027578",1,Medium Risk
8599,105611,Johnson,625,Spain,Male,31,1,"9910,9323815906",3,1,1,"184796,9692069309",0,"0,0603832479",0,Low Risk
8600,106127,Jones,779,France,Male,18,3,"110146,6765394708",1,1,0,"43081,2845541576",0,"0,0195883506",0,Low Risk
8601,103923,Johnson,463,Spain,Male,44,0,"236736,7642870886",2,1,1,"119725,2659028636",0,"0,4024132035",0,Medium Risk
8602,108459,Davis,664,Germany,Male,30,7,"2736,6021847731",4,1,1,"184577,8793720544",0,"0,0373018030",0,Low Risk
8603,105912,Miller,658,France,Male,44,8,"29074,5844911130",1,1,1,"50308,4255497086",0,"0,5473812179",1,Medium Risk
8604,105130,Garcia,774,Germany,Male,44,2,"253340,8305400912",3,1,1,"126009,1650418132",0,"0,3977955449",0,Medium Risk
8605,105439,Johnson,751,France,Male,67,7,"62666,8814983935",3,1,1,"125966,1093717128",1,"0,9809891246",1,High Risk
8606,107880,Garcia,664,France,Female,32,8,"216831,8504367571",4,1,0,"19457,4844840001",0,"0,1251872449",0,Low Risk
8607,106449,Miller,640,Germany,Female,20,7,"288310,2298057797",3,0,0,"158965,7528920603",0,"0,0155087177",0,Low Risk
8608,101725,Garcia,578,France,Female,43,1,"470347,9967573638",3,0,1,"160333,0941635503",0,"0,2224368077",0,Low Risk
8609,109304,Brown,535,France,Male,37,1,"50371,0107665731",4,1,0,"47698,0556613657",1,"0,2624690434",0,Low Risk
8610,107522,Garcia,587,France,Male,67,9,"42003,4129021666",4,1,1,"19592,6906308076",1,"0,9747191992",1,High Risk
8611,104784,Smith,539,France,Male,51,3,"138086,2461512119",1,1,1,"147241,8949749069",1,"0,7684867819",1,High Risk
8612,109472,Johnson,639,France,Female,37,0,"90278,0555246016",1,1,0,"36981,2526146144",0,"0,5146301508",1,Medium Risk
8613,101232,Miller,646,Germany,Male,54,2,"107647,0278240923",4,1,1,"141482,0109165478",1,"0,7553047427",1,High Risk
8614,108808,Williams,622,France,Female,55,3,"76006,2535094740",2,1,1,"39898,7662432955",1,"0,8647399314",1,High Risk
8615,108338,Williams,660,France,Male,24,1,"72183,7836987914",3,1,1,"173676,7727561080",0,"0,0113523652",0,Low Risk
8616,107446,Williams,604,France,Female,45,6,"37828,9623861150",1,1,0,"126791,0666034816",0,"0,8065415695",1,High Risk
8617,104616,Miller,734,France,Female,72,9,"90535,1715789172",3,1,0,"120251,2130567606",1,"0,9975121539",1,High Risk
8618,104725,Smith,672,France,Male,18,2,"31226,8683386625",3,1,1,"112253,7689681211",0,"0,0039072381",0,Low Risk
8619,103677,Garcia,601,Spain,Male,27,6,"43952,6918827181",3,0,1,"19352,4009919462",0,"0,0212681907",0,Low Risk
8620,106287,Johnson,533,Germany,Female,35,6,"99586,0275510240",2,1,1,"169617,2418232795",0,"0,1958559003",0,Low Risk
8621,108480,Jones,641,Spain,Female,46,10,"101232,2131034378",3,1,1,"96963,9834947926",0,"0,5110674712",1,Medium Risk
8622,101409,Jones,764,France,Male,43,8,"86065,9711076093",3,1,1,"81304,7453766689",1,"0,3427073500",0,Medium Risk
8623,108205,Miller,708,Spain,Male,42,3,"112309,7399353192",1,1,1,"130469,8921319677",1,"0,4361768172",0,Medium Risk
8624,100256,Brown,725,Germany,Male,36,3,"53088,1097689215",3,1,0,"105741,6705800883",0,"0,3752785438",0,Medium Risk
8625,101721,Smith,722,Germany,Male,43,0,"90227,1065925472",2,1,0,"65755,8337937333",1,"0,6880128175",1,High Risk
8626,101423,Johnson,771,France,Female,60,10,"10013,6446088271",2,0,1,"39495,4004686748",1,"0,9505047391",1,High Risk
8627,104953,Garcia,736,France,Male,64,5,"66111,4514032770",3,1,0,"30674,7827555580",1,"0,9864736471",1,High Risk
8628,102990,Williams,664,Spain,Female,55,5,"88199,6367865450",2,0,0,"56140,7240521427",1,"0,9432470934",1,High Risk
8629,101195,Smith,609,Germany,Male,57,6,"54853,8311292988",4,1,1,"175519,2404715460",1,"0,8633742852",1,High Risk
8630,104559,Smith,737,Germany,Female,40,8,"1711,0520711373",2,0,1,"32273,8288038012",0,"0,4166803370",0,Medium Risk
8631,104365,Johnson,408,France,Male,78,9,"120731,6531036312",4,1,1,"165178,9723562343",1,"0,9966524009",1,High Risk
8632,101244,Miller,776,France,Female,18,9,"60786,8397831734",2,0,0,"175159,6906200260",0,"0,0130788293",0,Low Risk
8633,106766,Garcia,719,Spain,Male,42,9,"16923,9763998060",2,0,0,"167032,5595735540",1,"0,6081580545",1,High Risk
8634,105302,Davis,813,France,Male,50,8,"359421,1307876757",1,1,1,"174289,6562247963",1,"0,7660721664",1,High Risk
8635,101306,Davis,538,Spain,Male,40,4,"285447,3899763838",3,1,1,"52093,8663743954",0,"0,2363333859",0,Low Risk
8636,102402,Miller,766,France,Male,55,1,"17279,0778418371",1,1,1,"199129,7955373883",1,"0,8933287799",1,High Risk
8637,100496,Miller,716,Spain,Female,36,0,"122828,8820256612",4,1,1,"113854,5201116459",0,"0,1127911122",0,Low Risk
8638,103399,Brown,589,France,Male,58,1,"72880,5912990808",1,1,0,"164312,5419151823",1,"0,9750208479",1,High Risk
8639,100909,Miller,636,France,Male,40,1,"34150,0311105689",1,1,0,"103003,4989311529",0,"0,6498798832",1,High Risk
8640,100372,Garcia,629,France,Male,33,0,"115319,0702800798",2,1,0,"47554,4202878477",0,"0,2447388284",0,Low Risk
8641,106236,Brown,613,Germany,Male,31,7,"59389,1980253125",4,1,0,"171008,8035026761",0,"0,1407096796",0,Low Risk
8642,101344,Davis,515,France,Female,43,2,"228776,4053061084",2,1,1,"104022,5549342730",0,"0,3593967256",0,Medium Risk
8643,108515,Brown,767,Germany,Male,30,9,"121615,6985224612",4,0,0,"194768,3328616286",0,"0,0865579958",0,Low Risk
8644,102431,Williams,555,France,Female,18,9,"70843,5049731329",4,1,1,"164442,6740835261",0,"0,0024668770",0,Low Risk
8645,104670,Williams,545,Spain,Male,18,7,"60126,8780536315",2,1,0,"152983,2557911264",0,"0,0133246775",0,Low Risk
8646,102784,Davis,769,France,Male,31,5,"3208,4974917318",3,0,1,"147074,4474309922",0,"0,0552803251",0,Low Risk
8647,109407,Johnson,509,France,Female,33,0,"17537,1436084538",3,1,1,"126351,0782559714",0,"0,0820752014",0,Low Risk
8648,101695,Davis,619,Spain,Male,57,6,"4612,4103258029",4,1,1,"180631,3691612613",1,"0,8405097152",1,High Risk
8649,101907,Garcia,550,Germany,Male,44,2,"6553,0583549911",3,1,0,"128598,1281821894",0,"0,6486432443",1,High Risk
8650,104814,Miller,813,Germany,Male,41,8,"6944,9009806566",2,0,0,"199235,2026387674",0,"0,6049832497",1,High Risk
8651,100780,Brown,764,France,Male,27,8,"1418,2430995216",2,1,0,"110008,5222446674",0,"0,0875824125",0,Low Risk
8652,101019,Johnson,567,Spain,Male,81,3,"156707,9609633414",2,1,1,"26985,7056863647",1,"0,9988416990",1,High Risk
8653,101403,Brown,550,Spain,Female,39,1,"65118,3382153483",1,1,1,"154289,2171251952",0,"0,3623182294",0,Medium Risk
8654,101426,Smith,726,Spain,Male,53,9,"138289,0849259921",1,1,1,"19868,3472781315",1,"0,8687559892",1,High Risk
8655,108855,Jones,693,Spain,Male,39,8,"18359,1651434173",2,0,1,"84254,9769724626",0,"0,3081333778",0,Medium Risk
8656,105868,Jones,614,Germany,Male,47,4,"184019,9741161725",4,0,1,"96259,2989585417",1,"0,4372231659",0,Medium Risk
8657,100010,Brown,605,France,Female,18,10,"9883,4290545635",1,1,0,"178871,6018726582",0,"0,0206319943",0,Low Risk
8658,106330,Johnson,626,France,Female,44,7,"38870,1174961801",4,1,1,"117296,7768113453",0,"0,3163623812",0,Medium Risk
8659,109230,Davis,740,Spain,Female,40,8,"46315,2202546963",2,1,0,"189462,2216957285",1,"0,6304955579",1,High Risk
8660,102825,Williams,807,Spain,Male,40,10,"26883,5431415873",4,1,0,"56827,8132744255",0,"0,4742207089",0,Medium Risk
8661,107464,Garcia,832,Germany,Male,55,0,"14769,2518836330",2,0,0,"64440,7972477113",1,"0,9491198950",1,High Risk
8662,103003,Brown,576,France,Male,18,10,"98908,9523136084",4,0,1,"80385,5631218848",0,"0,0019912100",0,Low Risk
8663,109267,Brown,655,Spain,Male,31,2,"852,5487807144",1,1,0,"149090,9355028001",0,"0,2575386621",0,Low Risk
8664,107195,Garcia,784,Germany,Male,18,6,"156847,4639387997",4,0,1,"139732,7552086682",0,"0,0028930942",0,Low Risk
8665,106720,Davis,562,France,Female,35,1,"4324,2450612399",2,1,0,"50357,7767071933",0,"0,3373664209",0,Medium Risk
8666,103088,Miller,581,France,Male,55,3,"332555,2088033627",3,1,1,"87646,0304407674",0,"0,7870134110",1,High Risk
8667,101789,Williams,729,Spain,Female,53,3,"202706,9467503356",3,0,1,"77863,3247046077",1,"0,7298608214",1,High Risk
8668,103036,Brown,603,France,Female,35,6,"53538,9929970683",1,1,1,"154635,0643323474",0,"0,2261649472",0,Low Risk
8669,107377,Smith,502,France,Female,42,1,"15397,5595384900",2,0,1,"80916,0875572801",0,"0,3139104921",0,Medium Risk
8670,107598,Williams,567,France,Male,33,7,"204512,5776602590",4,1,1,"154001,3325373714",0,"0,0532670905",0,Low Risk
8671,104838,Smith,749,France,Male,39,7,"103324,1078769673",2,0,1,"114896,5192272520",0,"0,2822450392",0,Low Risk
8672,105872,Jones,674,France,Female,55,5,"70274,6951020140",2,1,1,"189174,6290795832",1,"0,8719355969",1,High Risk
8673,103653,Garcia,493,Spain,Female,64,3,"38479,1432197523",1,1,1,"195784,2320774279",1,"0,9809438023",1,High Risk
8674,104299,Williams,589,France,Female,49,1,"82390,0443117789",4,1,1,"130190,2443049480",0,"0,5203938104",1,Medium Risk
8675,109268,Miller,832,Spain,Female,38,2,"53638,9623790245",2,1,0,"184853,4695640459",1,"0,5088021606",1,Medium Risk
