RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
8978,102709,Davis,759,France,Female,18,7,75366.68373927135,4,1,1,125694.78214966913,0
8979,102422,Williams,708,Germany,Male,47,3,55144.42407504514,2,0,0,113489.08776894935,1
8980,103641,Smith,850,Spain,Male,30,6,35091.63752259959,2,0,0,86093.56557865626,0
8981,100667,Miller,794,France,Female,26,5,83765.4635762376,2,1,0,188240.7910219638,0
8982,102496,Davis,671,Germany,Male,54,0,21336.654810502627,2,0,1,106547.87777101509,1
8983,103499,Jones,680,Spain,Female,23,1,56536.324391795104,2,0,0,147472.57445799137,0
8984,109636,Smith,717,France,Male,44,7,114740.88206771371,4,1,0,90140.41816264378,1
8985,109537,Williams,850,Spain,Male,52,5,105657.64495197138,3,1,1,147855.03833951903,1
8986,108080,Miller,656,France,Male,31,6,120361.80689852026,3,0,1,160874.01875682228,0
8987,106823,Brown,520,Germany,Female,41,7,88321.8836590047,1,1,0,114660.06455847848,0
8988,101189,Johnson,674,France,Female,27,4,263.38236734875113,2,1,0,17741.717583876776,0
8989,106604,Williams,585,France,Female,24,4,2709.932234785577,3,1,0,106577.81523753399,0
8990,108650,Johnson,671,France,Female,35,1,86812.0225482775,3,1,1,180942.0924356365,0
8991,109404,Smith,765,France,Male,86,3,338027.6037178179,4,1,0,27381.225063521288,1
8992,109103,Jones,700,Germany,Male,65,10,21622.93542043589,4,0,1,121652.2711874634,1
8993,101025,Miller,590,France,Female,30,1,126366.20168322153,1,1,1,18025.70690362019,0
8994,107785,Brown,629,France,Female,36,6,56775.913951996496,1,1,1,103382.30665543007,0
8995,100071,Miller,543,France,Female,32,10,14977.231017386106,3,1,1,141942.4701234607,0
8996,105546,Williams,777,France,Male,19,8,3384.4813559968575,1,0,1,83273.62675763384,0
8997,102685,Brown,732,Germany,Male,27,10,124958.10552649107,3,0,1,33048.635085005866,0
8998,109385,Johnson,541,France,Male,31,1,15541.044185119496,4,0,0,190082.14782145675,0
8999,107372,Johnson,850,Spain,Female,18,3,35443.39218515869,1,1,1,187385.66324506773,0
9000,101848,Garcia,628,Germany,Female,34,10,51312.52571136058,3,0,0,161410.4416517929,0
9001,102022,Miller,679,Spain,Male,49,7,122374.39186458898,3,1,1,50710.21368296703,0
9002,106338,Davis,616,France,Female,67,8,49040.49260769652,4,0,0,157199.7662728268,1
9003,103741,Jones,692,Germany,Female,46,3,48823.325393879255,3,1,1,74682.16387089889,0
9004,101298,Davis,659,France,Male,25,7,158101.4770146137,2,1,0,126337.40518446581,0
9005,104102,Johnson,510,France,Female,23,6,700.5621454859097,2,0,0,95850.50086892348,0
9006,100904,Jones,767,Spain,Male,37,4,140184.2509649756,3,0,0,58762.166337611015,0
9007,103026,Garcia,567,Spain,Female,39,3,73747.44811035035,1,1,0,134624.9667022497,0
9008,106709,Williams,741,France,Female,37,5,78019.1023473295,2,0,0,147061.51608136675,1
9009,104711,Garcia,626,Spain,Female,56,5,42397.08903565514,2,0,1,111122.86140309127,1
9010,108021,Jones,656,Spain,Male,45,1,9704.725301092742,2,0,1,42109.732715513,0
9011,105969,Johnson,698,France,Male,46,2,9522.70113518493,2,1,1,104756.40793045626,1
9012,102620,Smith,663,France,Female,43,10,41678.9347055794,1,1,0,156470.19878378784,1
9013,102646,Jones,724,France,Female,28,5,127443.77145676545,4,0,1,171071.47619454074,0
9014,104865,Brown,579,France,Male,18,3,222235.57990760062,1,1,1,16658.96896211224,0
9015,107345,Davis,753,France,Female,37,2,167250.90015215866,4,1,0,46740.00404554034,0
9016,102289,Smith,546,France,Female,29,3,159908.3134093754,2,0,1,186816.43069008892,0
9017,107370,Miller,558,France,Male,48,5,574.9728963320033,2,1,1,158862.76302927596,1
9018,103872,Jones,707,France,Female,30,2,21271.891735074943,1,0,1,146955.53702635507,0
9019,109677,Brown,754,France,Female,56,0,290202.1704190274,1,0,1,37571.49680591496,1
9020,107690,Davis,678,France,Female,48,5,204150.1524566993,4,1,1,12402.5355223155,0
9021,101440,Miller,799,France,Female,63,1,13551.121609419512,1,0,0,122515.31477180753,1
9022,100765,Garcia,566,Germany,Male,62,8,101105.87491584975,3,0,0,174752.59519201683,1
9023,104092,Smith,533,France,Male,50,5,56761.9591928138,1,1,1,25005.716614401976,1
9024,109341,Jones,733,Spain,Male,21,0,771.3226481996702,2,0,1,24652.733021121,0
9025,102666,Williams,662,Spain,Female,32,10,161020.06322409757,1,1,0,199719.42151879804,0
9026,108655,Garcia,730,France,Male,28,3,286707.25502324576,2,1,1,56118.206919812794,0
9027,105968,Brown,547,France,Female,40,4,253550.05993052284,3,1,0,136927.5617668889,0
9028,107641,Williams,605,Germany,Female,45,7,48495.737148061344,2,1,1,116680.34181291149,0
9029,102181,Johnson,824,France,Female,34,2,155029.61918316738,1,0,1,89682.58054950125,0
9030,109834,Garcia,629,France,Male,47,10,68911.23033447422,4,0,1,162861.01086933204,0
9031,103888,Davis,792,France,Female,29,8,391147.0238778677,3,1,1,56396.853287684666,0
9032,100840,Garcia,727,France,Female,18,8,330459.37382206414,3,1,1,64309.608231725266,0
9033,105899,Davis,621,France,Female,42,9,148436.18227444243,1,1,1,61771.16176937714,0
9034,104118,Jones,791,Spain,Male,34,10,63739.2548812261,3,0,1,114672.27728991542,0
9035,100565,Jones,682,France,Female,40,4,232214.27642096285,2,1,1,135188.26238842882,0
9036,106005,Brown,651,Germany,Male,50,3,25354.728786577507,4,0,0,29037.966830539714,1
9037,109156,Garcia,642,France,Male,35,6,24107.95788915932,1,0,1,39218.00999390427,0
9038,109187,Jones,693,France,Female,20,8,81697.94807455152,3,1,1,33854.597649399235,0
9039,107226,Johnson,537,France,Female,30,5,170951.4022903936,2,0,1,134308.9759230146,0
9040,109379,Davis,739,Spain,Male,60,6,6411.4240632258225,2,1,1,129417.89708226793,1
9041,105890,Miller,694,France,Male,45,0,153571.08423499815,3,0,0,167989.15003482095,0
9042,104311,Miller,592,France,Male,56,3,298229.0344196537,1,1,1,65562.73116580315,1
9043,107736,Miller,523,France,Male,31,1,78965.36120653883,2,1,0,149609.87360588435,0
9044,108848,Jones,624,France,Female,50,0,24023.52734484127,3,1,1,65310.57232420854,1
9045,102982,Garcia,675,France,Female,53,10,99878.02786356123,1,0,1,153205.00056454487,0
9046,109305,Miller,665,Germany,Male,18,6,21918.63704456143,1,1,1,126131.243994666,0
9047,106083,Smith,664,France,Male,43,10,49506.82603753183,2,1,1,89574.04145354395,0
9048,100556,Williams,717,France,Male,41,9,120274.14302877332,1,1,1,131237.74993299335,0
9049,103019,Garcia,534,Spain,Female,21,3,48022.90870014786,4,1,1,170848.2756948971,0
9050,102580,Davis,643,Spain,Male,21,1,66235.89766647352,2,0,0,53394.01400066274,0
9051,108146,Johnson,679,France,Male,69,4,78801.38111509211,1,1,1,127454.1908818917,1
9052,108243,Garcia,696,Germany,Male,41,6,41464.107431830285,4,0,0,198735.3420916562,0
9053,109553,Johnson,739,France,Male,57,1,7939.0746729121265,4,1,1,161821.83604585737,1
9054,109386,Garcia,629,Spain,Male,50,6,71518.32136746777,2,0,1,67979.77006060716,0
9055,104019,Miller,655,Germany,Male,39,2,66906.53123625166,3,0,0,159399.0035792638,1
9056,103138,Williams,575,Germany,Male,23,7,55598.396097111945,1,1,1,104819.414600463,0
9057,109840,Williams,688,Germany,Male,48,6,20393.525517250964,4,1,1,158694.97921440046,0
9058,100671,Johnson,562,Germany,Female,39,0,5371.5132169804765,2,1,1,29994.968080185416,1
9059,100777,Garcia,707,Germany,Female,41,8,175237.63054521114,1,1,0,172734.53044488365,0
9060,104927,Williams,768,France,Female,43,5,75996.36176826738,3,1,1,198942.80773961026,0
9061,103022,Brown,696,France,Male,44,3,392669.4532722003,1,1,0,94815.98480048384,1
9062,101860,Garcia,778,Spain,Female,47,5,380873.6686627126,3,1,1,108146.26069951628,0
9063,103139,Williams,604,France,Male,25,1,86767.77382225862,1,0,0,46831.055738700816,0
9064,101074,Smith,530,France,Female,49,1,67358.48607311072,1,1,1,140371.65420151406,0
9065,109908,Smith,633,Germany,Male,50,7,20634.823165175912,3,0,1,26189.71224514424,0
9066,109475,Brown,588,Spain,Female,42,9,47696.49480061865,3,1,0,118339.79015920268,0
9067,106763,Williams,600,France,Female,48,4,153912.35921683983,2,1,0,90421.6566983976,1
9068,101986,Smith,427,Spain,Male,60,6,330291.0232078616,2,1,0,49258.045490707394,1
9069,109193,Miller,667,France,Female,51,0,91586.07733316653,3,1,1,167014.1603980446,1
9070,106327,Garcia,652,Germany,Female,21,5,95942.5089405437,4,1,1,153099.52731724668,0
9071,101046,Jones,734,Spain,Female,30,10,285522.6551874993,1,1,1,68047.79751371287,0
9072,102176,Williams,705,Spain,Female,36,10,13575.303348837742,3,1,0,84358.03607930495,0
9073,102338,Davis,632,Spain,Male,30,9,94633.91754024994,4,0,1,59171.31181208345,0
9074,100500,Brown,741,France,Male,18,6,88050.76426849539,4,1,0,51109.64248144333,0
9075,102233,Williams,738,France,Male,53,9,22953.373519115117,2,1,1,53291.32717281729,1
9076,104608,Johnson,601,France,Male,27,6,148640.71065011522,2,1,1,36790.751210306786,0
9077,107234,Johnson,669,Spain,Male,57,9,12692.683313190179,1,0,0,75442.103052096,1
9078,107972,Smith,801,Spain,Female,18,2,6533.0360833241275,2,1,1,142290.03444701704,0
9079,106610,Davis,682,France,Male,50,8,66579.52987826965,1,0,1,61153.19922619387,1
9080,100600,Johnson,567,France,Male,51,8,35627.669632451325,3,1,0,144017.4854629139,1
9081,104284,Brown,537,Spain,Male,42,4,57294.32238323857,1,1,1,155778.53749703948,0
9082,109180,Davis,502,Germany,Male,35,8,11944.82945267486,2,1,0,75301.5423200499,0
9083,104483,Smith,445,Germany,Male,38,10,60221.45782592707,2,1,1,22449.616526651196,1
9084,105901,Brown,601,Spain,Male,39,6,57911.05212484415,4,1,0,146824.05503983548,0
9085,106129,Garcia,632,France,Female,45,6,339765.68183677155,2,0,1,37748.329008785506,0
9086,101754,Brown,552,France,Female,36,8,128218.33828361888,4,0,0,63197.0675617044,0
9087,102464,Johnson,581,Spain,Male,38,1,253165.82238110973,2,1,0,123043.01713485504,1
9088,104482,Garcia,554,France,Male,44,9,151975.40294036624,4,0,1,184830.26714844548,0
9089,109686,Johnson,492,France,Male,39,4,155042.36358514457,1,1,1,153867.29554953572,0
9090,109044,Brown,633,France,Female,25,7,200789.25496964913,1,0,0,62305.80612854779,0
9091,107400,Johnson,716,France,Male,27,7,29556.863017487278,1,1,0,164717.56846270754,0
9092,106806,Davis,599,France,Female,37,2,55637.045441115886,4,0,0,88791.50690721672,0
9093,108643,Johnson,763,Germany,Female,18,4,208111.8029106452,1,1,0,38741.73202843834,0
9094,107396,Johnson,665,Spain,Male,36,3,6926.464413565534,3,0,1,69879.54834868856,0
9095,107338,Williams,739,France,Female,41,3,5670.3243921548365,1,1,0,166418.81907524978,1
9096,109950,Garcia,653,Spain,Female,37,1,104398.11309374933,1,1,1,81470.76425101678,0
9097,105241,Davis,717,France,Male,45,5,240305.77976768487,4,1,1,83168.22468013872,1
9098,107394,Garcia,508,France,Female,42,0,158086.13395792607,1,1,0,195547.82009682694,0
9099,106437,Miller,734,Germany,Female,51,7,160451.8700389664,2,0,1,108849.74338924,1
9100,104695,Garcia,650,Spain,Male,41,9,44624.80508700702,4,0,0,105184.3851305867,0
9101,102588,Miller,759,Spain,Male,68,8,89575.40871723939,1,0,1,149102.43394949706,1
9102,101782,Brown,624,France,Female,39,10,147616.51284772655,3,1,1,192775.30547001938,0
9103,105947,Miller,824,France,Male,50,4,157861.83682355832,4,0,1,197977.92234792621,0
9104,106594,Miller,703,Spain,Male,36,5,86889.04232059556,1,0,1,158586.7252737274,1
9105,103520,Jones,559,France,Male,39,0,161134.73084429879,3,1,0,175778.70268002464,1
9106,109971,Brown,762,Germany,Male,24,5,2731.0248572635073,4,0,1,182529.0327515232,0
9107,103218,Garcia,544,France,Female,37,0,285757.46876902547,2,1,1,151946.02848720134,0
9108,103757,Smith,538,Germany,Male,26,4,204467.11046239905,2,1,0,117927.40322855898,0
9109,104016,Johnson,778,France,Male,56,8,5334.518944086768,1,1,1,58701.23281013733,1
9110,102837,Johnson,683,France,Male,41,4,54356.59723679076,3,1,1,148881.66268387667,0
9111,106000,Jones,657,Spain,Male,47,2,251920.78535317347,2,1,0,106130.63773487366,1
9112,107034,Smith,599,France,Female,18,3,71906.90396304517,3,0,0,184387.26164271505,0
9113,107309,Williams,733,France,Female,18,2,9590.627126917172,2,1,0,11839.184112494997,0
9114,104239,Miller,622,France,Female,34,3,339682.72821804596,4,0,1,184961.19131021388,0
9115,104428,Davis,670,France,Female,18,9,44393.46338017556,2,1,1,190563.3664506362,0
9116,109611,Brown,537,France,Female,18,5,72618.18246238705,3,1,1,52931.277547498394,0
9117,104150,Williams,644,France,Male,51,2,99954.99552084497,3,1,1,177200.83734419686,0
9118,109522,Smith,667,France,Female,43,4,178639.3273918459,1,0,0,122772.61069894899,0
9119,101446,Jones,703,Spain,Male,27,6,206452.5259592871,4,0,1,66857.45675144871,0
9120,109632,Smith,683,France,Female,40,0,105869.16392854364,2,1,0,138850.92984453693,0
9121,106468,Jones,616,Germany,Male,66,2,296458.3175269125,4,0,0,161840.7448048869,1
9122,105790,Williams,678,Germany,Female,25,10,24720.34322075365,4,1,1,90998.41720160836,0
9123,104175,Williams,748,Germany,Male,52,5,235213.2479206511,3,1,0,128621.97863813378,1
9124,105080,Davis,501,Germany,Female,32,9,21083.554765589597,1,1,0,49547.541175352424,0
9125,100864,Smith,633,France,Male,29,1,224848.1381056806,4,1,1,17723.51077870729,0
9126,106860,Smith,670,France,Female,20,7,24319.905918231423,3,1,1,187839.57501621844,0
9127,108663,Miller,557,France,Male,41,6,127028.756279328,2,1,0,40641.68737208666,1
9128,106217,Johnson,742,Spain,Female,51,1,169803.93089960437,3,1,1,108380.81964761282,0
9129,105672,Jones,709,Spain,Male,43,4,49516.28778106124,1,0,0,27632.835436440935,1
9130,101502,Johnson,749,Germany,Male,35,3,12047.242409447392,3,0,0,172821.56820122933,0
9131,104684,Brown,850,France,Female,29,1,45021.87991085281,4,0,1,156936.64963523412,0
9132,101410,Brown,683,Germany,Male,64,3,6360.381214868959,3,1,0,48021.506529815575,1
9133,103770,Smith,621,France,Female,30,8,107677.57868515635,3,0,0,164905.63007454306,0
9134,104659,Williams,743,France,Male,30,9,119458.69417741802,3,1,0,75884.06779787541,0
9135,104001,Brown,591,France,Male,18,1,31242.09229320492,4,1,1,169691.84306903076,0
9136,103483,Brown,696,Spain,Female,65,9,105438.6432431117,1,1,1,58813.29562603838,1
9137,104562,Davis,753,Germany,Male,18,9,6029.2433036156,2,1,1,100432.54538400531,0
9138,100598,Johnson,733,France,Male,53,5,3204.162647940372,4,0,0,60854.97198577673,1
9139,109183,Davis,790,France,Male,47,3,52426.29671145153,2,1,0,137800.70652007274,1
9140,103041,Johnson,622,France,Female,31,7,66250.64140294206,2,0,0,21832.490824170054,0
9141,108160,Miller,720,Germany,Female,42,3,1878.645551910489,4,1,1,120680.0404191077,0
9142,106391,Davis,659,Germany,Male,45,8,89139.1692652202,4,0,0,150522.0638448151,0
9143,107287,Miller,675,France,Female,73,9,178829.8772849887,4,0,1,48395.51832247894,1
9144,100066,Brown,675,Spain,Female,65,2,52849.76423360309,4,1,1,56226.17003934755,1
9145,108123,Smith,703,Spain,Female,50,6,137456.70053756668,1,1,0,148305.0259253255,1
9146,102750,Johnson,646,Spain,Male,42,4,16384.301008766197,1,0,1,89901.8125533468,1
9147,108661,Brown,507,France,Female,48,10,75414.09095168185,3,1,1,128941.43609753311,1
9148,109916,Williams,665,France,Male,42,0,155662.9412136121,2,1,1,91969.9817996475,0
9149,106806,Johnson,686,France,Female,44,2,114583.21347167279,2,0,0,90486.90019515071,1
9150,106429,Brown,645,France,Male,29,8,151254.3801819534,4,1,1,68206.85829314456,0
9151,108123,Miller,693,Spain,Male,37,8,127702.85053666872,4,1,0,121811.44793753292,0
9152,101631,Davis,637,France,Male,50,4,12900.215607978957,2,0,1,124501.46285254347,0
9153,106452,Jones,622,Spain,Male,39,4,10832.998259422851,4,1,1,153300.6598450457,0
9154,100774,Johnson,789,Germany,Female,46,10,371084.15929535264,1,0,1,106099.42322650744,1
9155,106107,Jones,850,France,Female,31,3,65837.22906924813,3,0,0,117452.32828060507,0
9156,107804,Johnson,737,Germany,Female,38,3,131824.57560802455,3,0,0,171270.67974815445,0
9157,109678,Johnson,592,France,Female,20,3,114424.38037774556,2,0,1,19186.77315416308,0
9158,104019,Davis,672,France,Female,50,1,4530.500397496538,1,0,0,109458.49768255753,1
9159,100929,Miller,665,Spain,Male,18,6,68646.35339097488,1,0,0,35368.29968208734,0
9160,103012,Garcia,717,Germany,Male,46,2,73683.14449183625,4,1,0,140736.92463564116,1
9161,105024,Garcia,668,France,Female,18,0,165334.1050546949,4,0,0,180084.8371942448,0
9162,106264,Jones,711,Spain,Female,24,10,327489.3912115069,4,1,0,91590.70649640921,0
9163,107973,Smith,828,France,Female,24,9,34168.80755947113,3,1,0,131374.64000282888,0
9164,109697,Brown,465,France,Male,51,2,6065.321709180811,3,0,1,81187.61093486258,1
9165,104729,Smith,599,France,Male,20,8,64493.66532946461,1,1,1,153999.70357413162,0
9166,107961,Smith,745,France,Male,36,8,3030.2033257951457,1,0,1,122617.16478536592,0
9167,102819,Garcia,645,France,Female,32,9,48681.451719118915,1,1,1,125963.42910744362,0
9168,106655,Brown,709,Spain,Male,35,6,31918.758467944426,4,1,0,44250.54339989752,1
9169,101184,Garcia,631,Spain,Female,50,0,27835.927849226515,3,1,1,12869.205040833602,1
9170,108480,Davis,806,Spain,Female,37,5,161.2322651871607,4,1,1,129484.4108410549,0
9171,106343,Davis,766,Germany,Male,36,9,28851.927413488575,4,0,0,32730.63490093062,0
9172,100527,Garcia,679,Germany,Female,25,0,38554.0897048494,3,1,1,36731.20174407164,0
9173,100916,Miller,817,Germany,Female,24,1,241952.73783498877,4,0,1,42418.96159395209,0
9174,109900,Garcia,680,France,Male,18,2,9239.718097604164,3,1,1,86935.4354536522,0
9175,103574,Williams,656,Germany,Male,33,10,145667.59027979584,2,1,1,57689.55773255131,0
9176,103319,Smith,797,Spain,Female,61,10,129048.58067597469,1,0,1,191237.4086684734,1
9177,101406,Miller,510,France,Female,41,5,39489.835661996134,2,1,0,139106.72480182498,0
9178,101241,Miller,666,France,Female,39,10,237497.8507900972,1,1,0,48171.794377389946,1
9179,105206,Smith,685,France,Female,18,6,106511.26983130892,1,1,1,163041.31715942876,0
9180,107249,Miller,627,France,Female,55,7,10203.037144793341,2,0,1,64391.633033872,1
9181,103133,Smith,575,Germany,Female,63,8,22817.321811088346,3,1,1,162274.65311860282,1
9182,100798,Williams,642,Germany,Female,26,6,51271.5434223515,4,0,0,99952.5284571309,0
9183,101523,Johnson,498,France,Female,24,5,342020.0341486402,2,1,0,102013.02282781545,0
9184,107209,Miller,805,France,Female,60,4,30709.779327543336,1,1,1,83636.83386573306,1
9185,104928,Jones,810,Germany,Male,44,9,55899.15018380549,3,0,0,58093.63089095855,1
9186,102888,Jones,657,Germany,Female,64,1,82250.89803010816,2,1,1,141024.34745481357,1
9187,102690,Williams,618,Spain,Male,56,7,43930.58866289896,3,1,1,106422.66645722708,0
9188,104091,Smith,502,France,Female,18,4,120722.5448819872,2,0,1,13252.91400402248,0
9189,107282,Jones,584,France,Male,62,9,108143.63329884307,2,1,1,72169.18151204154,1
9190,109433,Williams,798,France,Male,40,1,6230.790287164381,3,1,1,155951.24123084728,0
9191,106249,Garcia,650,France,Female,39,2,55992.4385607,3,0,0,67247.238381942,0
9192,100690,Brown,598,France,Male,39,9,151906.04862588263,3,0,1,140681.22989769324,0
9193,108719,Jones,654,France,Male,37,9,102140.58087050424,3,1,1,49818.5726952325,1
9194,101495,Davis,596,Germany,Male,18,6,61653.12785799265,2,0,1,154150.78333253216,0
9195,100892,Brown,492,France,Male,59,9,130884.79478924748,4,1,1,92167.90374031005,0
9196,108578,Davis,619,Spain,Female,30,7,111014.25373844602,3,0,1,13082.301771463613,0
9197,109441,Smith,545,France,Male,34,4,181775.40817395144,2,0,1,133980.0147584296,0
9198,105873,Jones,692,France,Female,47,9,5234.244129887939,3,1,1,120157.30558029746,1
9199,104503,Williams,742,France,Male,65,7,76631.93372093825,4,1,1,118979.14355856799,1
9200,100897,Johnson,578,Spain,Male,37,9,107975.61159537561,2,1,1,190927.89505180766,0
9201,100710,Jones,669,France,Female,41,9,112528.65553946944,4,1,0,82026.44521034234,0
9202,103695,Jones,648,France,Male,60,5,255668.05345753205,2,1,1,181249.3472675077,1
